OBJECTID,Station_Name,Depth,Parameter,Concentration,Unit,Monitoring_Location,Date_of_Sample
16423,WW632,0.5,"Salinity, (ppt) - 00480",31,ppt,Ninigret Pond - Eastern Basin,2019/07/09 00:00:00+00
16424,WW632,0.1,Temperature - 00011,20.6,C,Ninigret Pond - Eastern Basin,2019/07/09 00:00:00+00
16425,WW632,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.4,ug/l,Ninigret Pond - Eastern Basin,2019/07/23 00:00:00+00
16426,WW632,0.5,Enterococci - 31639,591,MPN/100,Ninigret Pond - Eastern Basin,2019/07/23 00:00:00+00
16427,WW632,0.5,Fecal Coliform - 74055,591,MPN/100,Ninigret Pond - Eastern Basin,2019/07/23 00:00:00+00
16428,WW632,0.5,"Nitrate + Nitrite, Dissolved - 00631",7.5,ug/l,Ninigret Pond - Eastern Basin,2019/07/23 00:00:00+00
16429,WW632,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",30,ug/l,Ninigret Pond - Eastern Basin,2019/07/23 00:00:00+00
16430,WW632,0.5,"Nitrogen, Total (unfiltered) - 00600",525,ug/l,Ninigret Pond - Eastern Basin,2019/07/23 00:00:00+00
16431,WW632,0.5,pH - 00400,8.6,S.U.,Ninigret Pond - Eastern Basin,2019/07/23 00:00:00+00
16432,WW632,0.5,"Phosphorus, Dissolved - 00666",2,ug/l,Ninigret Pond - Eastern Basin,2019/07/23 00:00:00+00
16433,WW632,0.5,"Phosphorus, Total - 00665",11,ug/l,Ninigret Pond - Eastern Basin,2019/07/23 00:00:00+00
16434,WW632,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",5.2,ug/l,Ninigret Pond - Eastern Basin,2019/08/07 00:00:00+00
16435,WW632,0.5,Dissolved Oxygen - 00300,6.3,mg/l,Ninigret Pond - Eastern Basin,2019/08/07 00:00:00+00
16436,WW632,0.5,"Salinity, (ppt) - 00480",24,ppt,Ninigret Pond - Eastern Basin,2019/08/07 00:00:00+00
16437,WW632,0.1,Temperature - 00011,22,C,Ninigret Pond - Eastern Basin,2019/08/07 00:00:00+00
16438,WW632,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",7.2,ug/l,Ninigret Pond - Eastern Basin,2019/08/21 00:00:00+00
16439,WW632,0.5,Dissolved Oxygen - 00300,5.2,mg/l,Ninigret Pond - Eastern Basin,2019/08/21 00:00:00+00
16440,WW632,0.5,Enterococci - 31639,10,MPN/100,Ninigret Pond - Eastern Basin,2019/08/21 00:00:00+00
16441,WW632,0.5,Fecal Coliform - 74055,41,MPN/100,Ninigret Pond - Eastern Basin,2019/08/21 00:00:00+00
16442,WW632,0.5,"Nitrate + Nitrite, Dissolved - 00631",7.5,ug/l,Ninigret Pond - Eastern Basin,2019/08/21 00:00:00+00
16443,WW632,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",20,ug/l,Ninigret Pond - Eastern Basin,2019/08/21 00:00:00+00
16444,WW632,0.5,"Nitrogen, Total (unfiltered) - 00600",725,ug/l,Ninigret Pond - Eastern Basin,2019/08/21 00:00:00+00
16445,WW632,0.5,pH - 00400,8.3,S.U.,Ninigret Pond - Eastern Basin,2019/08/21 00:00:00+00
16446,WW632,0.5,"Phosphorus, Dissolved - 00666",2,ug/l,Ninigret Pond - Eastern Basin,2019/08/21 00:00:00+00
16447,WW632,0.5,"Phosphorus, Total - 00665",37,ug/l,Ninigret Pond - Eastern Basin,2019/08/21 00:00:00+00
16448,WW632,0.5,"Salinity, (ppt) - 00480",25,ppt,Ninigret Pond - Eastern Basin,2019/08/21 00:00:00+00
16449,WW632,0.1,Temperature - 00011,24,C,Ninigret Pond - Eastern Basin,2019/08/21 00:00:00+00
16450,WW632,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",9.4,ug/l,Ninigret Pond - Eastern Basin,2019/09/04 00:00:00+00
16451,WW632,0.5,Dissolved Oxygen - 00300,6.2,mg/l,Ninigret Pond - Eastern Basin,2019/09/04 00:00:00+00
16452,WW632,0.5,"Salinity, (ppt) - 00480",30,ppt,Ninigret Pond - Eastern Basin,2019/09/04 00:00:00+00
16453,WW632,0.1,Temperature - 00011,22,C,Ninigret Pond - Eastern Basin,2019/09/04 00:00:00+00
16454,WW632,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",7.1,ug/l,Ninigret Pond - Eastern Basin,2019/09/19 00:00:00+00
16455,WW632,0.5,Dissolved Oxygen - 00300,7.2,mg/l,Ninigret Pond - Eastern Basin,2019/09/19 00:00:00+00
16456,WW632,0.5,Enterococci - 31639,31,MPN/100,Ninigret Pond - Eastern Basin,2019/09/19 00:00:00+00
16457,WW632,0.5,Fecal Coliform - 74055,1,MPN/100,Ninigret Pond - Eastern Basin,2019/09/19 00:00:00+00
16458,WW632,0.5,"Nitrate + Nitrite, Dissolved - 00631",7.5,ug/l,Ninigret Pond - Eastern Basin,2019/09/19 00:00:00+00
16459,WW632,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",7.5,ug/l,Ninigret Pond - Eastern Basin,2019/09/19 00:00:00+00
16460,WW632,0.5,"Nitrogen, Total (unfiltered) - 00600",715,ug/l,Ninigret Pond - Eastern Basin,2019/09/19 00:00:00+00
16461,WW632,0.5,pH - 00400,8.2,S.U.,Ninigret Pond - Eastern Basin,2019/09/19 00:00:00+00
16462,WW632,0.5,"Phosphorus, Dissolved - 00666",5,ug/l,Ninigret Pond - Eastern Basin,2019/09/19 00:00:00+00
16463,WW632,0.5,"Phosphorus, Total - 00665",39,ug/l,Ninigret Pond - Eastern Basin,2019/09/19 00:00:00+00
16464,WW632,0.5,"Salinity, (ppt) - 00480",31,ppt,Ninigret Pond - Eastern Basin,2019/09/19 00:00:00+00
16465,WW632,0.1,Temperature - 00011,14,C,Ninigret Pond - Eastern Basin,2019/09/19 00:00:00+00
16466,WW632,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",12.2,ug/l,Ninigret Pond - Eastern Basin,2019/10/02 00:00:00+00
16467,WW632,0.5,Dissolved Oxygen - 00300,5.8,mg/l,Ninigret Pond - Eastern Basin,2019/10/02 00:00:00+00
16468,WW632,0.5,"Salinity, (ppt) - 00480",31,ppt,Ninigret Pond - Eastern Basin,2019/10/02 00:00:00+00
16469,WW632,0.1,Temperature - 00011,19,C,Ninigret Pond - Eastern Basin,2019/10/02 00:00:00+00
16470,WW632,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",16,ug/l,Ninigret Pond - Eastern Basin,2019/10/14 00:00:00+00
16471,WW632,0.5,Dissolved Oxygen - 00300,8.2,mg/l,Ninigret Pond - Eastern Basin,2019/10/14 00:00:00+00
16472,WW632,0.5,Enterococci - 31639,1,MPN/100,Ninigret Pond - Eastern Basin,2019/10/14 00:00:00+00
16473,WW632,0.5,Fecal Coliform - 74055,20,MPN/100,Ninigret Pond - Eastern Basin,2019/10/14 00:00:00+00
16474,WW632,0.5,"Nitrate + Nitrite, Dissolved - 00631",7.5,ug/l,Ninigret Pond - Eastern Basin,2019/10/14 00:00:00+00
16475,WW632,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",,ug/l,Ninigret Pond - Eastern Basin,2019/10/14 00:00:00+00
16476,WW632,0.5,"Nitrogen, Total (unfiltered) - 00600",925,ug/l,Ninigret Pond - Eastern Basin,2019/10/14 00:00:00+00
16477,WW632,0.5,pH - 00400,8,S.U.,Ninigret Pond - Eastern Basin,2019/10/14 00:00:00+00
16478,WW632,0.5,"Phosphorus, Dissolved - 00666",2,ug/l,Ninigret Pond - Eastern Basin,2019/10/14 00:00:00+00
16479,WW632,0.5,"Phosphorus, Total - 00665",58,ug/l,Ninigret Pond - Eastern Basin,2019/10/14 00:00:00+00
16480,WW632,0.5,"Salinity, (ppt) - 00480",30,ppt,Ninigret Pond - Eastern Basin,2019/10/14 00:00:00+00
16481,WW632,0.1,Temperature - 00011,,C,Ninigret Pond - Eastern Basin,2019/10/14 00:00:00+00
16482,WW632,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",9.9,ug/l,Ninigret Pond - Eastern Basin,2019/10/24 00:00:00+00
16483,WW635,0.3,Chloride - 00940,58,mg/l,Woonsasquatucket River @ Whipple Field,2019/05/11 00:00:00+00
16484,WW635,0.3,Enterococci - 31639,6.2,MPN/100,Woonsasquatucket River @ Whipple Field,2019/05/11 00:00:00+00
16485,WW635,0.3,"Nitrate + Nitrite, Dissolved - 00631",0.135,mg/l,Woonsasquatucket River @ Whipple Field,2019/05/11 00:00:00+00
16486,WW635,0.3,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,Woonsasquatucket River @ Whipple Field,2019/05/11 00:00:00+00
16487,WW635,0.3,"Nitrogen, Total (unfiltered) - 00600",0.57,mg/l,Woonsasquatucket River @ Whipple Field,2019/05/11 00:00:00+00
16488,WW635,0.3,pH - 00400,7.13,S.U.,Woonsasquatucket River @ Whipple Field,2019/05/11 00:00:00+00
16489,WW635,0.3,"Phosphorus, Dissolved - 00666",2,ug/l,Woonsasquatucket River @ Whipple Field,2019/05/11 00:00:00+00
16490,WW635,0.3,"Phosphorus, Total - 00665",19,ug/l,Woonsasquatucket River @ Whipple Field,2019/05/11 00:00:00+00
16491,WW635,0.15,Dissolved Oxygen - 00300,8.7,mg/l,Woonsasquatucket River @ Whipple Field,2019/05/12 00:00:00+00
16492,WW635,0.1,Temperature - 00011,16.9,C,Woonsasquatucket River @ Whipple Field,2019/05/12 00:00:00+00
16493,WW635,0.15,Temperature - 00011,16.9,C,Woonsasquatucket River @ Whipple Field,2019/05/12 00:00:00+00
16494,WW635,0.15,Dissolved Oxygen - 00300,8.2,mg/l,Woonsasquatucket River @ Whipple Field,2019/05/25 00:00:00+00
16495,WW635,0.1,Temperature - 00011,16.2,C,Woonsasquatucket River @ Whipple Field,2019/05/25 00:00:00+00
16496,WW635,0.15,Temperature - 00011,16.2,C,Woonsasquatucket River @ Whipple Field,2019/05/25 00:00:00+00
16497,WW635,0.15,Chloride - 00940,62,mg/l,Woonsasquatucket River @ Whipple Field,2019/06/07 00:00:00+00
16498,WW635,0.15,Dissolved Oxygen - 00300,6.8,mg/l,Woonsasquatucket River @ Whipple Field,2019/06/07 00:00:00+00
16499,WW635,0.15,Enterococci - 31639,922.2,MPN/100,Woonsasquatucket River @ Whipple Field,2019/06/07 00:00:00+00
16500,WW635,0.15,"Nitrate + Nitrite, Dissolved - 00631",0.17,mg/l,Woonsasquatucket River @ Whipple Field,2019/06/07 00:00:00+00
16501,WW635,0.15,"Nitrogen, Ammonia Dissolved as N - 00608",0.035,mg/l,Woonsasquatucket River @ Whipple Field,2019/06/07 00:00:00+00
16502,WW635,0.15,"Nitrogen, Total (unfiltered) - 00600",0.44,mg/l,Woonsasquatucket River @ Whipple Field,2019/06/07 00:00:00+00
16503,WW635,0.15,pH - 00400,6.9,S.U.,Woonsasquatucket River @ Whipple Field,2019/06/07 00:00:00+00
16504,WW635,0.15,"Phosphorus, Dissolved - 00666",6,ug/l,Woonsasquatucket River @ Whipple Field,2019/06/07 00:00:00+00
16505,WW635,0.15,"Phosphorus, Total - 00665",14,ug/l,Woonsasquatucket River @ Whipple Field,2019/06/07 00:00:00+00
16506,WW635,0.1,Temperature - 00011,20.2,C,Woonsasquatucket River @ Whipple Field,2019/06/07 00:00:00+00
16507,WW635,0.15,Temperature - 00011,20.2,C,Woonsasquatucket River @ Whipple Field,2019/06/07 00:00:00+00
16508,WW635,,"Depth to bottom from water surface at sampling location, meters - 82903",0.5,m,Woonsasquatucket River @ Whipple Field,2019/06/21 00:00:00+00
16509,WW635,0.3,Dissolved Oxygen - 00300,7.1,mg/l,Woonsasquatucket River @ Whipple Field,2019/06/21 00:00:00+00
16510,WW635,0.1,Temperature - 00011,20.4,C,Woonsasquatucket River @ Whipple Field,2019/06/21 00:00:00+00
16511,WW635,0.3,Temperature - 00011,0.3,C,Woonsasquatucket River @ Whipple Field,2019/06/21 00:00:00+00
16512,WW635,0.1,Dissolved Oxygen - 00300,5.6,mg/l,Woonsasquatucket River @ Whipple Field,2019/07/06 00:00:00+00
16513,WW635,0.1,Temperature - 00011,24.7,C,Woonsasquatucket River @ Whipple Field,2019/07/06 00:00:00+00
16514,WW635,0.1,Temperature - 00011,24.7,C,Woonsasquatucket River @ Whipple Field,2019/07/06 00:00:00+00
16515,WW635,0.15,Dissolved Oxygen - 00300,6,mg/l,Woonsasquatucket River @ Whipple Field,2019/07/19 00:00:00+00
16516,WW635,0.15,Enterococci - 31639,123.6,MPN/100,Woonsasquatucket River @ Whipple Field,2019/07/19 00:00:00+00
16517,WW635,0.15,"Nitrate + Nitrite, Dissolved - 00631",0.155,mg/l,Woonsasquatucket River @ Whipple Field,2019/07/19 00:00:00+00
16518,WW635,0.15,"Nitrogen, Ammonia Dissolved as N - 00608",0.033,mg/l,Woonsasquatucket River @ Whipple Field,2019/07/19 00:00:00+00
16519,WW635,0.15,"Nitrogen, Total (unfiltered) - 00600",0.415,mg/l,Woonsasquatucket River @ Whipple Field,2019/07/19 00:00:00+00
16520,WW635,0.15,pH - 00400,6.96,S.U.,Woonsasquatucket River @ Whipple Field,2019/07/19 00:00:00+00
16521,WW635,0.15,"Phosphorus, Dissolved - 00666",5,ug/l,Woonsasquatucket River @ Whipple Field,2019/07/19 00:00:00+00
16522,WW635,0.15,"Phosphorus, Total - 00665",12,ug/l,Woonsasquatucket River @ Whipple Field,2019/07/19 00:00:00+00
16523,WW635,0.1,Temperature - 00011,21.4,C,Woonsasquatucket River @ Whipple Field,2019/07/19 00:00:00+00
16524,WW635,0.15,Temperature - 00011,21.4,C,Woonsasquatucket River @ Whipple Field,2019/07/19 00:00:00+00
16525,WW635,0.15,Dissolved Oxygen - 00300,6.2,mg/l,Woonsasquatucket River @ Whipple Field,2019/08/03 00:00:00+00
16526,WW635,0.15,Temperature - 00011,18.5,C,Woonsasquatucket River @ Whipple Field,2019/08/03 00:00:00+00
16527,WW635,0.15,Temperature - 00011,18.5,C,Woonsasquatucket River @ Whipple Field,2019/08/03 00:00:00+00
16528,WW635,,"Depth to bottom from water surface at sampling location, meters - 82903",0.2,m,Woonsasquatucket River @ Whipple Field,2019/08/16 00:00:00+00
16529,WW635,0.1,Dissolved Oxygen - 00300,6.3,mg/l,Woonsasquatucket River @ Whipple Field,2019/08/16 00:00:00+00
16530,WW635,0.1,Temperature - 00011,20.8,C,Woonsasquatucket River @ Whipple Field,2019/08/16 00:00:00+00
16531,WW635,0.2,Enterococci - 31639,185,MPN/100,Woonsasquatucket River @ Whipple Field,2019/08/17 00:00:00+00
16532,WW635,0.2,"Nitrate + Nitrite, Dissolved - 00631",0.085,mg/l,Woonsasquatucket River @ Whipple Field,2019/08/17 00:00:00+00
16533,WW635,0.2,"Nitrogen, Ammonia Dissolved as N - 00608",0.02,mg/l,Woonsasquatucket River @ Whipple Field,2019/08/17 00:00:00+00
16534,WW635,0.2,"Nitrogen, Total (unfiltered) - 00600",0.29,mg/l,Woonsasquatucket River @ Whipple Field,2019/08/17 00:00:00+00
16535,WW635,0.2,pH - 00400,7.05,S.U.,Woonsasquatucket River @ Whipple Field,2019/08/17 00:00:00+00
16536,WW635,0.2,pH - 00400,7.06,S.U.,Woonsasquatucket River @ Whipple Field,2019/08/17 00:00:00+00
16537,WW635,0.2,"Phosphorus, Dissolved - 00666",5,ug/l,Woonsasquatucket River @ Whipple Field,2019/08/17 00:00:00+00
16538,WW635,0.2,"Phosphorus, Total - 00665",12,ug/l,Woonsasquatucket River @ Whipple Field,2019/08/17 00:00:00+00
16539,WW635,0.15,Dissolved Oxygen - 00300,6.9,mg/l,Woonsasquatucket River @ Whipple Field,2019/08/31 00:00:00+00
16540,WW635,0.1,Temperature - 00011,22.4,C,Woonsasquatucket River @ Whipple Field,2019/08/31 00:00:00+00
16541,WW635,0.15,Temperature - 00011,22.4,C,Woonsasquatucket River @ Whipple Field,2019/08/31 00:00:00+00
16542,WW635,0.1,Dissolved Oxygen - 00300,7.3,mg/l,Woonsasquatucket River @ Whipple Field,2019/09/11 00:00:00+00
16543,WW635,0.1,Temperature - 00011,20.3,C,Woonsasquatucket River @ Whipple Field,2019/09/11 00:00:00+00
16544,WW635,0.1,Temperature - 00011,20.3,C,Woonsasquatucket River @ Whipple Field,2019/09/11 00:00:00+00
16545,WW635,,"Depth to bottom from water surface at sampling location, meters - 82903",0.25,m,Woonsasquatucket River @ Whipple Field,2019/09/20 00:00:00+00
16546,WW635,0.15,Dissolved Oxygen - 00300,7.3,mg/l,Woonsasquatucket River @ Whipple Field,2019/09/20 00:00:00+00
16547,WW635,0.15,Enterococci - 31639,1379.2,MPN/100,Woonsasquatucket River @ Whipple Field,2019/09/20 00:00:00+00
16548,WW635,0.15,"Nitrate + Nitrite, Dissolved - 00631",0.105,mg/l,Woonsasquatucket River @ Whipple Field,2019/09/20 00:00:00+00
16549,WW635,0.15,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,Woonsasquatucket River @ Whipple Field,2019/09/20 00:00:00+00
16550,WW635,0.15,"Nitrogen, Total (unfiltered) - 00600",0.305,mg/l,Woonsasquatucket River @ Whipple Field,2019/09/20 00:00:00+00
16551,WW635,0.15,pH - 00400,7.33,S.U.,Woonsasquatucket River @ Whipple Field,2019/09/20 00:00:00+00
16552,WW635,0.15,"Phosphorus, Dissolved - 00666",5,ug/l,Woonsasquatucket River @ Whipple Field,2019/09/20 00:00:00+00
16553,WW635,0.15,"Phosphorus, Total - 00665",6,ug/l,Woonsasquatucket River @ Whipple Field,2019/09/20 00:00:00+00
16554,WW635,0.1,Temperature - 00011,15.3,C,Woonsasquatucket River @ Whipple Field,2019/09/20 00:00:00+00
16555,WW635,0.15,Temperature - 00011,15.3,C,Woonsasquatucket River @ Whipple Field,2019/09/20 00:00:00+00
16556,WW635,0.15,Dissolved Oxygen - 00300,8,mg/l,Woonsasquatucket River @ Whipple Field,2019/10/05 00:00:00+00
16557,WW635,0.1,Temperature - 00011,16,C,Woonsasquatucket River @ Whipple Field,2019/10/05 00:00:00+00
16558,WW635,0.15,Temperature - 00011,16,C,Woonsasquatucket River @ Whipple Field,2019/10/05 00:00:00+00
16559,WW635,,"Depth to bottom from water surface at sampling location, meters - 82903",0.4,m,Woonsasquatucket River @ Whipple Field,2019/10/18 00:00:00+00
16560,WW635,0.15,Dissolved Oxygen - 00300,8.8,mg/l,Woonsasquatucket River @ Whipple Field,2019/10/18 00:00:00+00
16561,WW635,0.15,Enterococci - 31639,428,MPN/100,Woonsasquatucket River @ Whipple Field,2019/10/18 00:00:00+00
16562,WW635,0.15,"Nitrate + Nitrite, Dissolved - 00631",0.065,mg/l,Woonsasquatucket River @ Whipple Field,2019/10/18 00:00:00+00
16563,WW635,0.15,"Nitrogen, Ammonia Dissolved as N - 00608",0.035,mg/l,Woonsasquatucket River @ Whipple Field,2019/10/18 00:00:00+00
16564,WW635,0.15,"Nitrogen, Total (unfiltered) - 00600",,mg/l,Woonsasquatucket River @ Whipple Field,2019/10/18 00:00:00+00
16565,WW635,0.15,pH - 00400,7.01,S.U.,Woonsasquatucket River @ Whipple Field,2019/10/18 00:00:00+00
16566,WW635,0.15,"Phosphorus, Dissolved - 00666",5,ug/l,Woonsasquatucket River @ Whipple Field,2019/10/18 00:00:00+00
16567,WW635,0.15,"Phosphorus, Total - 00665",6,ug/l,Woonsasquatucket River @ Whipple Field,2019/10/18 00:00:00+00
16568,WW635,0.1,Temperature - 00011,8.4,C,Woonsasquatucket River @ Whipple Field,2019/10/18 00:00:00+00
16569,WW635,0.15,Temperature - 00011,8.4,C,Woonsasquatucket River @ Whipple Field,2019/10/18 00:00:00+00
16570,WW64,1,Alkalinity - 00410,0.96,mg/l,White Pond,2019/11/03 00:00:00+00
16571,WW64,1,Chloride - 00940,7,mg/l,White Pond,2019/11/03 00:00:00+00
16572,WW64,10,Chloride - 00940,6,mg/l,White Pond,2019/11/03 00:00:00+00
16573,WW64,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",3.7,ug/l,White Pond,2019/11/03 00:00:00+00
16574,WW64,0.5,Enterococci - 31639,5.3,MPN/100,White Pond,2019/11/03 00:00:00+00
16575,WW64,1,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,White Pond,2019/11/03 00:00:00+00
16576,WW64,10,"Nitrate + Nitrite, Dissolved - 00631",0.015,mg/l,White Pond,2019/11/03 00:00:00+00
16577,WW64,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.035,mg/l,White Pond,2019/11/03 00:00:00+00
16578,WW64,10,"Nitrogen, Ammonia Dissolved as N - 00608",0.025,mg/l,White Pond,2019/11/03 00:00:00+00
16579,WW64,1,"Nitrogen, Total (unfiltered) - 00600",0.195,mg/l,White Pond,2019/11/03 00:00:00+00
16580,WW64,10,"Nitrogen, Total (unfiltered) - 00600",0.205,mg/l,White Pond,2019/11/03 00:00:00+00
16581,WW64,1,pH - 00400,5.74,S.U.,White Pond,2019/11/03 00:00:00+00
16582,WW64,10,pH - 00400,5.8,S.U.,White Pond,2019/11/03 00:00:00+00
16583,WW64,1,"Phosphorus, Dissolved - 00666",2,ug/l,White Pond,2019/11/03 00:00:00+00
16584,WW64,10,"Phosphorus, Dissolved - 00666",2,ug/l,White Pond,2019/11/03 00:00:00+00
16585,WW64,1,"Phosphorus, Total - 00665",9,ug/l,White Pond,2019/11/03 00:00:00+00
16586,WW64,10,"Phosphorus, Total - 00665",8,ug/l,White Pond,2019/11/03 00:00:00+00
16587,WW644,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.9,ug/l,Warren River - Ginalski Boat Yard,2019/06/16 00:00:00+00
16588,WW644,,"Depth to bottom from water surface at sampling location, meters - 82903",3.5,m,Warren River - Ginalski Boat Yard,2019/06/16 00:00:00+00
16589,WW644,0.5,Dissolved Oxygen - 00300,5.6,mg/l,Warren River - Ginalski Boat Yard,2019/06/16 00:00:00+00
16590,WW644,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.015,mg/l,Warren River - Ginalski Boat Yard,2019/06/16 00:00:00+00
16591,WW644,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.05,mg/l,Warren River - Ginalski Boat Yard,2019/06/16 00:00:00+00
16592,WW644,0.5,"Nitrogen, Total (unfiltered) - 00600",0.415,mg/l,Warren River - Ginalski Boat Yard,2019/06/16 00:00:00+00
16593,WW644,0.5,pH - 00400,7.77,S.U.,Warren River - Ginalski Boat Yard,2019/06/16 00:00:00+00
16594,WW644,0.5,"Phosphorus, Dissolved - 00666",25,ug/l,Warren River - Ginalski Boat Yard,2019/06/16 00:00:00+00
16595,WW644,0.5,"Phosphorus, Total - 00665",37,ug/l,Warren River - Ginalski Boat Yard,2019/06/16 00:00:00+00
16596,WW644,0.5,"Salinity, (ppt) - 00480",27,ppt,Warren River - Ginalski Boat Yard,2019/06/16 00:00:00+00
16597,WW644,0.1,Temperature - 00011,19.4,C,Warren River - Ginalski Boat Yard,2019/06/16 00:00:00+00
16598,WW644,0.5,Temperature - 00011,19.4,C,Warren River - Ginalski Boat Yard,2019/06/16 00:00:00+00
16599,WW644,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",2.8,ug/l,Warren River - Ginalski Boat Yard,2019/06/30 00:00:00+00
16600,WW644,,"Depth to bottom from water surface at sampling location, meters - 82903",3,m,Warren River - Ginalski Boat Yard,2019/06/30 00:00:00+00
16601,WW644,0.5,Dissolved Oxygen - 00300,5,mg/l,Warren River - Ginalski Boat Yard,2019/06/30 00:00:00+00
16602,WW644,0.1,Temperature - 00011,24.7,C,Warren River - Ginalski Boat Yard,2019/06/30 00:00:00+00
16603,WW644,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",4.8,ug/l,Warren River - Ginalski Boat Yard,2019/07/14 00:00:00+00
16604,WW644,0.5,Dissolved Oxygen - 00300,4.4,mg/l,Warren River - Ginalski Boat Yard,2019/07/14 00:00:00+00
16605,WW644,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,Warren River - Ginalski Boat Yard,2019/07/14 00:00:00+00
16606,WW644,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,Warren River - Ginalski Boat Yard,2019/07/14 00:00:00+00
16607,WW644,0.5,"Nitrogen, Total (unfiltered) - 00600",0.391666666666667,mg/l,Warren River - Ginalski Boat Yard,2019/07/14 00:00:00+00
16608,WW644,0.5,pH - 00400,7.92,S.U.,Warren River - Ginalski Boat Yard,2019/07/14 00:00:00+00
16609,WW644,0.5,"Phosphorus, Dissolved - 00666",44,ug/l,Warren River - Ginalski Boat Yard,2019/07/14 00:00:00+00
16610,WW644,0.5,"Phosphorus, Total - 00665",42.5,ug/l,Warren River - Ginalski Boat Yard,2019/07/14 00:00:00+00
16611,WW644,0.5,"Salinity, (ppt) - 00480",28.5,ppt,Warren River - Ginalski Boat Yard,2019/07/14 00:00:00+00
16612,WW644,0.1,Temperature - 00011,24.5,C,Warren River - Ginalski Boat Yard,2019/07/14 00:00:00+00
16613,WW644,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",5.1,ug/l,Warren River - Ginalski Boat Yard,2019/07/28 00:00:00+00
16614,WW644,0.5,Dissolved Oxygen - 00300,5,mg/l,Warren River - Ginalski Boat Yard,2019/07/28 00:00:00+00
16615,WW644,0.5,"Salinity, (ppt) - 00480",28,ppt,Warren River - Ginalski Boat Yard,2019/07/28 00:00:00+00
16616,WW644,0.1,Temperature - 00011,24.8,C,Warren River - Ginalski Boat Yard,2019/07/28 00:00:00+00
16617,WW644,0.5,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",13.4,ug/l,Warren River - Ginalski Boat Yard,2019/08/17 00:00:00+00
16618,WW644,0.5,Dissolved Oxygen - 00300,5,mg/l,Warren River - Ginalski Boat Yard,2019/08/17 00:00:00+00
16619,WW644,0.5,"Nitrate + Nitrite, Dissolved - 00631",0.015,mg/l,Warren River - Ginalski Boat Yard,2019/08/17 00:00:00+00
16620,WW644,0.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.12,mg/l,Warren River - Ginalski Boat Yard,2019/08/17 00:00:00+00
16621,WW644,0.5,"Nitrogen, Total (unfiltered) - 00600",0.545,mg/l,Warren River - Ginalski Boat Yard,2019/08/17 00:00:00+00
16622,WW644,0.5,pH - 00400,7.64,S.U.,Warren River - Ginalski Boat Yard,2019/08/17 00:00:00+00
16623,WW644,0.5,"Phosphorus, Dissolved - 00666",78,ug/l,Warren River - Ginalski Boat Yard,2019/08/17 00:00:00+00
16624,WW644,0.5,"Phosphorus, Total - 00665",77,ug/l,Warren River - Ginalski Boat Yard,2019/08/17 00:00:00+00
16625,WW644,0.5,"Salinity, (ppt) - 00480",30,ppt,Warren River - Ginalski Boat Yard,2019/08/17 00:00:00+00
